Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity,Problem_Type
ORD0035,CUS0005,ITE0020,2,2,SCE004,1,PR0001,2025-08-18 08:00:00,2025-08-18 08:10:00,1.0,PR0001,2025-08-18 08:00:00,2025-08-18 08:10:00,18,6,"Out of Order, Extra Steps, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,2,PR0002,2025-08-18 08:10:00,2025-08-18 08:20:00,7.0,PR0002,2025-08-18 09:00:00,2025-08-18 09:10:00,24,0,"Out of Order, Extra Steps, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,3,PR0003,2025-08-18 08:20:00,2025-08-18 08:30:00,3.0,PR0003,2025-08-18 08:20:00,2025-08-18 08:30:00,17,7,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,4,PR0004,2025-08-18 08:30:00,2025-08-18 08:40:00,4.0,PR0004,2025-08-18 08:30:00,2025-08-18 08:40:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,5,PR0005,2025-08-18 08:40:00,2025-08-18 08:50:00,5.0,PR0005,2025-08-18 08:40:00,2025-08-18 08:50:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,6,PR0014,2025-08-18 08:50:00,2025-08-18 09:00:00,6.0,PR0014,2025-08-18 08:50:00,2025-08-18 09:00:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,7,PR0006,2025-08-18 09:00:00,2025-08-18 09:10:00,2.0,PR0006,2025-08-18 08:10:00,2025-08-18 08:20:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,8,PR0007,2025-08-18 09:10:00,2025-08-18 09:20:00,8.0,PR0007,2025-08-18 09:10:00,2025-08-18 09:20:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,9,PR0008,2025-08-18 09:20:00,2025-08-18 09:30:00,9.0,PR0008,2025-08-18 09:20:00,2025-08-18 09:30:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,10,PR0013,2025-08-18 09:30:00,2025-08-18 09:40:00,12.0,PR0013,2025-08-18 09:50:00,2025-08-18 10:00:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,11,PR0009,2025-08-18 09:40:00,2025-08-18 09:50:00,13.0,PR0009,2025-08-18 10:00:00,2025-08-18 10:10:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,12,PR0010,2025-08-18 09:50:00,2025-08-18 10:00:00,14.0,PR0010,2025-08-18 10:10:00,2025-08-18 10:20:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,13,PR0011,2025-08-18 10:00:00,2025-08-18 10:10:00,15.0,PR0011,2025-08-18 10:20:00,2025-08-18 10:30:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0035,CUS0005,ITE0020,2,2,SCE004,14,PR0012,2025-08-18 10:10:00,2025-08-18 10:20:00,16.0,PR0012,2025-08-18 10:30:00,2025-08-18 10:40:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,1,PR0001,2025-08-19 08:00:00,2025-08-19 08:10:00,1.0,PR0001,2025-08-19 08:00:00,2025-08-19 08:10:00,23,1,"Out of Order, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,2,PR0002,2025-08-19 08:10:00,2025-08-19 08:20:00,2.0,PR0002,2025-08-19 08:10:00,2025-08-19 08:20:00,16,8,"Out of Order, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,3,PR0003,2025-08-19 08:20:00,2025-08-19 08:30:00,3.0,PR0003,2025-08-19 08:20:00,2025-08-19 08:30:00,24,0,"Out of Order, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,4,PR0004,2025-08-19 08:30:00,2025-08-19 08:40:00,4.0,PR0004,2025-08-19 08:30:00,2025-08-19 08:40:00,18,6,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,5,PR0005,2025-08-19 08:40:00,2025-08-19 08:50:00,5.0,PR0005,2025-08-19 08:40:00,2025-08-19 08:50:00,24,0,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,6,PR0014,2025-08-19 08:50:00,2025-08-19 09:00:00,6.0,PR0014,2025-08-19 08:50:00,2025-08-19 09:00:00,24,0,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,7,PR0006,2025-08-19 09:00:00,2025-08-19 09:10:00,14.0,PR0006,2025-08-19 10:10:00,2025-08-19 10:20:00,24,0,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,8,PR0007,2025-08-19 09:10:00,2025-08-19 09:20:00,8.0,PR0007,2025-08-19 09:10:00,2025-08-19 09:20:00,24,0,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,9,PR0008,2025-08-19 09:20:00,2025-08-19 09:30:00,9.0,PR0008,2025-08-19 09:20:00,2025-08-19 09:30:00,24,0,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,10,PR0013,2025-08-19 09:30:00,2025-08-19 09:40:00,10.0,PR0013,2025-08-19 09:30:00,2025-08-19 09:40:00,23,1,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,11,PR0009,2025-08-19 09:40:00,2025-08-19 09:50:00,11.0,PR0009,2025-08-19 09:40:00,2025-08-19 09:50:00,21,3,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,12,PR0010,2025-08-19 09:50:00,2025-08-19 10:00:00,12.0,PR0010,2025-08-19 09:50:00,2025-08-19 10:00:00,24,0,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,13,PR0011,2025-08-19 10:00:00,2025-08-19 10:10:00,13.0,PR0011,2025-08-19 10:00:00,2025-08-19 10:10:00,15,9,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0036,CUS0002,ITE0036,2,2,SCE004,14,PR0012,2025-08-19 10:10:00,2025-08-19 10:20:00,7.0,PR0012,2025-08-19 09:00:00,2025-08-19 09:10:00,24,0,"Out of Order, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0037,CUS0004,ITE0005,2,2,SCE005,1,PR0001,2025-08-20 08:00:00,2025-08-20 08:10:00,,,,,24,0,"Missing Steps, Delayed"
ORD0037,CUS0004,ITE0005,2,2,SCE005,2,PR0003,2025-08-20 08:10:00,2025-08-20 08:20:00,1.0,PR0003,2025-08-20 08:00:00,2025-08-20 08:23:00,20,4,"Missing Steps, Delayed, Quantity Issue"
ORD0037,CUS0004,ITE0005,2,2,SCE005,3,PR0004,2025-08-20 08:20:00,2025-08-20 08:30:00,2.0,PR0004,2025-08-20 08:23:00,2025-08-20 08:46:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0037,CUS0004,ITE0005,2,2,SCE005,4,PR0014,2025-08-20 08:30:00,2025-08-20 08:40:00,3.0,PR0014,2025-08-20 08:46:00,2025-08-20 09:09:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0037,CUS0004,ITE0005,2,2,SCE005,5,PR0012,2025-08-20 08:40:00,2025-08-20 08:50:00,4.0,PR0012,2025-08-20 09:09:00,2025-08-20 09:32:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0037,CUS0004,ITE0005,2,2,SCE005,6,PR0006,2025-08-20 08:50:00,2025-08-20 09:00:00,5.0,PR0006,2025-08-20 09:32:00,2025-08-20 09:55:00,22,2,"Missing Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,1,PR0001,2025-08-21 08:00:00,2025-08-21 08:10:00,1.0,PR0001,2025-08-21 08:00:00,2025-08-21 08:15:00,15,9,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,2,PR0002,2025-08-21 08:10:00,2025-08-21 08:20:00,2.0,PR0002,2025-08-21 08:15:00,2025-08-21 08:30:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,3,PR0003,2025-08-21 08:20:00,2025-08-21 08:30:00,3.0,PR0003,2025-08-21 08:30:00,2025-08-21 08:45:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,4,PR0004,2025-08-21 08:30:00,2025-08-21 08:40:00,4.0,PR0004,2025-08-21 08:45:00,2025-08-21 09:00:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,5,PR0005,2025-08-21 08:40:00,2025-08-21 08:50:00,5.0,PR0005,2025-08-21 09:00:00,2025-08-21 09:15:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,6,PR0014,2025-08-21 08:50:00,2025-08-21 09:00:00,6.0,PR0014,2025-08-21 09:15:00,2025-08-21 09:30:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,7,PR0006,2025-08-21 09:00:00,2025-08-21 09:10:00,8.0,PR0006,2025-08-21 09:45:00,2025-08-21 10:00:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,8,PR0007,2025-08-21 09:10:00,2025-08-21 09:20:00,9.0,PR0007,2025-08-21 10:00:00,2025-08-21 10:15:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,9,PR0008,2025-08-21 09:20:00,2025-08-21 09:30:00,12.0,PR0008,2025-08-21 10:45:00,2025-08-21 11:00:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,10,PR0009,2025-08-21 09:30:00,2025-08-21 09:40:00,13.0,PR0009,2025-08-21 11:00:00,2025-08-21 11:15:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,11,PR0010,2025-08-21 09:40:00,2025-08-21 09:50:00,14.0,PR0010,2025-08-21 11:15:00,2025-08-21 11:30:00,24,0,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,12,PR0011,2025-08-21 09:50:00,2025-08-21 10:00:00,15.0,PR0011,2025-08-21 11:30:00,2025-08-21 11:45:00,16,8,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0038,CUS0003,ITE0047,2,1,SCE003,13,PR0012,2025-08-21 10:00:00,2025-08-21 10:10:00,16.0,PR0012,2025-08-21 11:45:00,2025-08-21 12:00:00,16,8,"Extra Steps, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,1,PR0001,2025-08-22 08:00:00,2025-08-22 08:10:00,1.0,PR0001,2025-08-22 08:00:00,2025-08-22 08:10:00,24,0,Missing Steps
ORD0039,CUS0013,ITE0014,1,2,SCE002,2,PR0002,2025-08-22 08:10:00,2025-08-22 08:20:00,,,,,24,0,Missing Steps
ORD0039,CUS0013,ITE0014,1,2,SCE002,3,PR0003,2025-08-22 08:20:00,2025-08-22 08:30:00,2.0,PR0003,2025-08-22 08:10:00,2025-08-22 08:20:00,24,0,Missing Steps
ORD0039,CUS0013,ITE0014,1,2,SCE002,4,PR0004,2025-08-22 08:30:00,2025-08-22 08:40:00,3.0,PR0004,2025-08-22 08:20:00,2025-08-22 08:30:00,15,9,"Missing Steps, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,5,PR0005,2025-08-22 08:40:00,2025-08-22 08:50:00,4.0,PR0005,2025-08-22 08:30:00,2025-08-22 08:40:00,24,0,"Missing Steps, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,6,PR0006,2025-08-22 08:50:00,2025-08-22 09:00:00,5.0,PR0006,2025-08-22 08:40:00,2025-08-22 08:50:00,24,0,"Missing Steps, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,7,PR0007,2025-08-22 09:00:00,2025-08-22 09:10:00,6.0,PR0007,2025-08-22 08:50:00,2025-08-22 09:00:00,23,1,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,8,PR0013,2025-08-22 09:10:00,2025-08-22 09:20:00,7.0,PR0013,2025-08-22 09:00:00,2025-08-22 09:10:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,9,PR0008,2025-08-22 09:20:00,2025-08-22 09:30:00,8.0,PR0008,2025-08-22 09:10:00,2025-08-22 09:20:00,15,9,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,10,PR0009,2025-08-22 09:30:00,2025-08-22 09:40:00,9.0,PR0009,2025-08-22 09:20:00,2025-08-22 09:30:00,23,1,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,11,PR0010,2025-08-22 09:40:00,2025-08-22 09:50:00,10.0,PR0010,2025-08-22 09:30:00,2025-08-22 09:40:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,12,PR0011,2025-08-22 09:50:00,2025-08-22 10:00:00,11.0,PR0011,2025-08-22 09:40:00,2025-08-22 09:50:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0039,CUS0013,ITE0014,1,2,SCE002,13,PR0012,2025-08-22 10:00:00,2025-08-22 10:10:00,12.0,PR0012,2025-08-22 09:50:00,2025-08-22 10:00:00,22,2,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,1,PR0001,2025-08-23 08:00:00,2025-08-23 08:10:00,1.0,PR0001,2025-08-23 08:00:00,2025-08-23 08:24:00,16,8,"Duplicate Steps, Delayed, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,2,PR0002,2025-08-23 08:10:00,2025-08-23 08:20:00,2.0,PR0002,2025-08-23 08:24:00,2025-08-23 08:48:00,24,0,"Duplicate Steps, Delayed, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,3,PR0003,2025-08-23 08:20:00,2025-08-23 08:30:00,3.0,PR0003,2025-08-23 08:48:00,2025-08-23 09:12:00,24,0,"Duplicate Steps, Delayed, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,4,PR0004,2025-08-23 08:30:00,2025-08-23 08:40:00,4.0,PR0004,2025-08-23 09:12:00,2025-08-23 09:36:00,24,0,"Duplicate Steps, Delayed, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,5,PR0005,2025-08-23 08:40:00,2025-08-23 08:50:00,5.0,PR0005,2025-08-23 09:36:00,2025-08-23 10:00:00,24,0,"Duplicate Steps, Delayed, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,6,PR0006,2025-08-23 08:50:00,2025-08-23 09:00:00,6.0,PR0006,2025-08-23 10:00:00,2025-08-23 10:24:00,24,0,"Duplicate Steps, Delayed, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,7,PR0007,2025-08-23 09:00:00,2025-08-23 09:10:00,8.0,PR0007,2025-08-23 10:48:00,2025-08-23 11:12:00,15,9,"Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,8,PR0008,2025-08-23 09:10:00,2025-08-23 09:20:00,7.0,PR0008,2025-08-23 10:24:00,2025-08-23 10:48:00,24,0,"Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,9,PR0009,2025-08-23 09:20:00,2025-08-23 09:30:00,10.0,PR0009,2025-08-23 11:36:00,2025-08-23 12:00:00,24,0,"Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,10,PR0010,2025-08-23 09:30:00,2025-08-23 09:40:00,11.0,PR0010,2025-08-23 12:00:00,2025-08-23 12:24:00,24,0,"Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,11,PR0011,2025-08-23 09:40:00,2025-08-23 09:50:00,12.0,PR0011,2025-08-23 12:24:00,2025-08-23 12:48:00,24,0,"Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0040,CUS0012,ITE0050,1,1,SCE001,12,PR0012,2025-08-23 09:50:00,2025-08-23 10:00:00,13.0,PR0012,2025-08-23 12:48:00,2025-08-23 13:12:00,24,0,"Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,1,PR0001,2025-08-24 08:00:00,2025-08-24 08:10:00,1.0,PR0001,2025-08-24 08:00:00,2025-08-24 08:10:00,24,0,Missing Steps
ORD0041,CUS0010,ITE0020,2,2,SCE004,2,PR0002,2025-08-24 08:10:00,2025-08-24 08:20:00,2.0,PR0002,2025-08-24 08:10:00,2025-08-24 08:20:00,24,0,Missing Steps
ORD0041,CUS0010,ITE0020,2,2,SCE004,3,PR0003,2025-08-24 08:20:00,2025-08-24 08:30:00,3.0,PR0003,2025-08-24 08:20:00,2025-08-24 08:30:00,15,9,"Missing Steps, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,4,PR0004,2025-08-24 08:30:00,2025-08-24 08:40:00,4.0,PR0004,2025-08-24 08:30:00,2025-08-24 08:40:00,23,1,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,5,PR0005,2025-08-24 08:40:00,2025-08-24 08:50:00,5.0,PR0005,2025-08-24 08:40:00,2025-08-24 08:50:00,15,9,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,6,PR0014,2025-08-24 08:50:00,2025-08-24 09:00:00,6.0,PR0014,2025-08-24 08:50:00,2025-08-24 09:00:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,7,PR0006,2025-08-24 09:00:00,2025-08-24 09:10:00,7.0,PR0006,2025-08-24 09:00:00,2025-08-24 09:10:00,15,9,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,8,PR0007,2025-08-24 09:10:00,2025-08-24 09:20:00,8.0,PR0007,2025-08-24 09:10:00,2025-08-24 09:20:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,9,PR0008,2025-08-24 09:20:00,2025-08-24 09:30:00,,,,,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,10,PR0013,2025-08-24 09:30:00,2025-08-24 09:40:00,9.0,PR0013,2025-08-24 09:20:00,2025-08-24 09:30:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,11,PR0009,2025-08-24 09:40:00,2025-08-24 09:50:00,10.0,PR0009,2025-08-24 09:30:00,2025-08-24 09:40:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,12,PR0010,2025-08-24 09:50:00,2025-08-24 10:00:00,11.0,PR0010,2025-08-24 09:40:00,2025-08-24 09:50:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,13,PR0011,2025-08-24 10:00:00,2025-08-24 10:10:00,12.0,PR0011,2025-08-24 09:50:00,2025-08-24 10:00:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0041,CUS0010,ITE0020,2,2,SCE004,14,PR0012,2025-08-24 10:10:00,2025-08-24 10:20:00,13.0,PR0012,2025-08-24 10:00:00,2025-08-24 10:10:00,21,3,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,1,PR0001,2025-08-25 08:00:00,2025-08-25 08:10:00,1.0,PR0001,2025-08-25 08:00:00,2025-08-25 08:20:00,15,9,"Missing Steps, Delayed, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,2,PR0002,2025-08-25 08:10:00,2025-08-25 08:20:00,,,,,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,3,PR0003,2025-08-25 08:20:00,2025-08-25 08:30:00,2.0,PR0003,2025-08-25 08:20:00,2025-08-25 08:40:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,4,PR0004,2025-08-25 08:30:00,2025-08-25 08:40:00,3.0,PR0004,2025-08-25 08:40:00,2025-08-25 09:00:00,15,9,"Missing Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,5,PR0005,2025-08-25 08:40:00,2025-08-25 08:50:00,4.0,PR0005,2025-08-25 09:00:00,2025-08-25 09:20:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,6,PR0014,2025-08-25 08:50:00,2025-08-25 09:00:00,5.0,PR0014,2025-08-25 09:20:00,2025-08-25 09:40:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,7,PR0006,2025-08-25 09:00:00,2025-08-25 09:10:00,6.0,PR0006,2025-08-25 09:40:00,2025-08-25 10:00:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,8,PR0007,2025-08-25 09:10:00,2025-08-25 09:20:00,7.0,PR0007,2025-08-25 10:00:00,2025-08-25 10:20:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,9,PR0008,2025-08-25 09:20:00,2025-08-25 09:30:00,8.0,PR0008,2025-08-25 10:20:00,2025-08-25 10:40:00,21,3,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,10,PR0013,2025-08-25 09:30:00,2025-08-25 09:40:00,9.0,PR0013,2025-08-25 10:40:00,2025-08-25 11:00:00,21,3,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,11,PR0009,2025-08-25 09:40:00,2025-08-25 09:50:00,10.0,PR0009,2025-08-25 11:00:00,2025-08-25 11:20:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,12,PR0010,2025-08-25 09:50:00,2025-08-25 10:00:00,11.0,PR0010,2025-08-25 11:20:00,2025-08-25 11:40:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,13,PR0011,2025-08-25 10:00:00,2025-08-25 10:10:00,12.0,PR0011,2025-08-25 11:40:00,2025-08-25 12:00:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0042,CUS0013,ITE0009,2,2,SCE004,14,PR0012,2025-08-25 10:10:00,2025-08-25 10:20:00,13.0,PR0012,2025-08-25 12:00:00,2025-08-25 12:20:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0043,CUS0016,ITE0021,1,1,SCE001,1,PR0001,2025-08-26 08:00:00,2025-08-26 08:10:00,1.0,PR0001,2025-08-26 08:00:00,2025-08-26 08:10:00,24,0,Extra Steps
ORD0043,CUS0016,ITE0021,1,1,SCE001,2,PR0002,2025-08-26 08:10:00,2025-08-26 08:20:00,2.0,PR0002,2025-08-26 08:10:00,2025-08-26 08:20:00,24,0,Extra Steps
ORD0043,CUS0016,ITE0021,1,1,SCE001,3,PR0003,2025-08-26 08:20:00,2025-08-26 08:30:00,3.0,PR0003,2025-08-26 08:20:00,2025-08-26 08:30:00,24,0,Extra Steps
ORD0043,CUS0016,ITE0021,1,1,SCE001,4,PR0004,2025-08-26 08:30:00,2025-08-26 08:40:00,4.0,PR0004,2025-08-26 08:30:00,2025-08-26 08:40:00,24,0,Extra Steps
ORD0043,CUS0016,ITE0021,1,1,SCE001,5,PR0005,2025-08-26 08:40:00,2025-08-26 08:50:00,5.0,PR0005,2025-08-26 08:40:00,2025-08-26 08:50:00,15,9,"Extra Steps, Quantity Issue"
ORD0043,CUS0016,ITE0021,1,1,SCE001,6,PR0006,2025-08-26 08:50:00,2025-08-26 09:00:00,6.0,PR0006,2025-08-26 08:50:00,2025-08-26 09:00:00,24,0,"Extra Steps, Quantity Issue"
ORD0043,CUS0016,ITE0021,1,1,SCE001,7,PR0007,2025-08-26 09:00:00,2025-08-26 09:10:00,7.0,PR0007,2025-08-26 09:00:00,2025-08-26 09:10:00,24,0,"Extra Steps, Quantity Issue"
